Number;IndexGroup;IndexOffset;Description;Type;Length;Writable;Unit;Context;Task
5523;0x22301;0x1010003;V.A.MIN_POS;SGN32;4;false;-;CHANNEL;TASK_DEC
5524;0x22301;0x1010004;V.A.MAX_POS;SGN32;4;false;-;CHANNEL;TASK_DEC
5525;0x22301;0x1010005;V.A.ABS;REAL64;8;false;-;CHANNEL;TASK_DEC
5526;0x22301;0x1010006;V.A.ACS.ABS;REAL64;8;false;-;CHANNEL;TASK_DEC
5527;0x22301;0x1010007;V.A.-SWE;SGN32;4;false;-;CHANNEL;TASK_DEC
5528;0x22301;0x1010008;V.A.-SWE_MDS;SGN32;4;false;-;CHANNEL;TASK_DEC
5529;0x22301;0x1010009;V.A.+SWE;SGN32;4;false;-;CHANNEL;TASK_DEC
5530;0x22301;0x101000a;V.A.+SWE_MDS;SGN32;4;false;-;CHANNEL;TASK_DEC
5531;0x22301;0x101000b;V.A.TORQUE_NOM;REAL64;8;false;-;CHANNEL;TASK_DEC
5532;0x22301;0x101000c;V.A.REF;SGN32;4;false;-;CHANNEL;TASK_DEC
5533;0x22301;0x101000d;V.A.BZP;REAL64;8;false;-;CHANNEL;TASK_DEC
5534;0x22301;0x101000e;V.A.PZV;REAL64;8;false;-;CHANNEL;TASK_DEC
5535;0x22301;0x101000f;V.A.PSET;REAL64;8;false;-;CHANNEL;TASK_DEC
5536;0x22301;0x1010010;V.A.MESS;REAL64;8;false;-;CHANNEL;TASK_DEC
5537;0x22301;0x1010011;V.A.MOFFS;REAL64;8;false;-;CHANNEL;TASK_DEC
5538;0x22301;0x1010012;V.A.MEAS.ACS.VALUE;REAL64;8;false;-;CHANNEL;TASK_DEC
5539;0x22301;0x1010013;V.A.MEAS.PCS.VALUE;REAL64;8;false;-;CHANNEL;TASK_DEC
5540;0x22301;0x1010014;V.A.MEIN;REAL64;8;false;-;CHANNEL;TASK_DEC
5541;0x22301;0x1010015;V.A.MERF;BOOLEAN;1;false;-;CHANNEL;TASK_DEC
5542;0x22301;0x1010016;V.A.RERF;BOOLEAN;1;false;-;CHANNEL;TASK_DEC
5543;0x22301;0x1010017;V.A.SOFFS;REAL64;8;false;-;CHANNEL;TASK_DEC
5544;0x22301;0x1010018;V.A.MANUAL_OFFSETS;REAL64;8;false;-;CHANNEL;TASK_DEC
5545;0x22301;0x1010019;V.A.MODE;UNS16;2;false;-;CHANNEL;TASK_DEC
5546;0x22301;0x101001a;V.A.MODULO_VALUE;REAL64;8;false;-;CHANNEL;TASK_DEC
5547;0x22301;0x101001b;V.A.LOG_AX_NR;UNS16;2;false;-;CHANNEL;TASK_DEC
5548;0x22301;0x101001c;V.A.AX_LIST_NAME;STRING;16;false;-;CHANNEL;TASK_DEC
5549;0x22301;0x101001d;V.A.WCS;REAL64;8;true;-;CHANNEL;TASK_DEC
5550;0x22301;0x101001e;V.A.MCS;REAL64;8;true;-;CHANNEL;TASK_DEC
5551;0x22301;0x101001f;V.A.TRANSFORM;REAL64;8;true;-;CHANNEL;TASK_DEC
5552;0x22301;0x1010020;V.A.MIRROR;SGN16;2;false;-;CHANNEL;TASK_DEC
5553;0x22301;0x1010021;V.A.ANTR_TYP;UNS16;2;false;-;CHANNEL;TASK_DEC
5554;0x22301;0x1010022;V.A.DIAMETER_PROG.ABS;BOOLEAN;1;false;-;CHANNEL;TASK_DEC
5555;0x22301;0x1010023;V.A.DIAMETER_PROG.REL;BOOLEAN;1;false;-;CHANNEL;TASK_DEC
5556;0x24301;0x00000;BAVO: elements;UNS32;4;false;-;CHANNEL;TASK_DEC
5557;0x24301;0x00001;curv_error_rel;REAL64;8;false;-;CHANNEL;TASK_DEC
5558;0x24301;0x00002;curv_error_abs;REAL64;8;false;0.1 µm;CHANNEL;TASK_DEC
5559;0x24301;0x10000;BAVO: axis elements;UNS32;4;false;-;CHANNEL;TASK_DEC
5560;0x24301;0x10001;log axis number;UNS16;2;false;-;CHANNEL;TASK_DEC
5561;0x20101;0x0270f;oam_debug_mode;UNS32;4;true;-;CHANNEL;TASK_HMI
5562;0x20101;0x02710;oam_debug_file;STRING;128;true;-;CHANNEL;TASK_HMI
5563;0x20101;0x02711;oam_control_mode;UNS32;4;true;-;CHANNEL;TASK_HMI
5564;0x20101;0x02712;oam_dump;STRING;128;true;-;CHANNEL;TASK_HMI
5565;0x20101;0x02713;oam_actual_time;UNS32;4;true;-;CHANNEL;TASK_HMI
5566;0x20101;0x02714;oam_report_watchdog;SGN32;4;true;-;CHANNEL;TASK_HMI
5567;0x20101;0x02715;oam_remote_oam;UNS16;2;true;-;CHANNEL;TASK_HMI
5568;0x20101;0x02716;oam_report_life_cycle_to;UNS16;2;true;-;CHANNEL;TASK_HMI
5569;0x20101;0x02717;COM::ReportWatchdog;UNS32;4;true;-;CHANNEL;TASK_HMI
5570;0x20101;0x02718;oam_delta_report_watchdog;SGN32;4;true;-;CHANNEL;TASK_HMI
5571;0x20101;0x02719;com_report_semaphore_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5572;0x20101;0x0271a;com_report_semaphore_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5573;0x20101;0x0271b;oam_number_of_objects_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5574;0x20101;0x00001;mc_command_single_block_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5575;0x20101;0x00002;mc_command_single_block_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5576;0x20101;0x00003;mc_active_single_block_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5577;0x20101;0x00004;mc_command_block_ignore_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5578;0x20101;0x00005;mc_command_block_ignore_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5579;0x20101;0x00006;mc_active_block_ignore_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5580;0x20101;0x00007;mc_command_M01_stop_enable_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5581;0x20101;0x00008;mc_command_M01_stop_enable_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5582;0x20101;0x00009;mc_command_feedrate_override_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5583;0x20101;0x0000a;mc_command_feedrate_override_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5584;0x20101;0x0000b;mc_command_file_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5585;0x20101;0x0000c;mc_active_feedrate_override_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5586;0x20101;0x0000d;mc_block_count_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5587;0x20101;0x0000e;mc_active_blocknumber_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5588;0x20101;0x0000f;mc_active_file_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5589;0x20101;0x00010;mc_active_file_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5590;0x20101;0x00011;mc_command_file_offset_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5591;0x20101;0x00012;mc_active_program_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5592;0x20101;0x00013;mc_command_feedrate_r;REAL64;8;false;-;CHANNEL;TASK_HMI
5593;0x20101;0x00014;mc_active_feedrate_r;REAL64;8;false;-;CHANNEL;TASK_HMI
5594;0x20101;0x00015;mc_command_feedhold_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5595;0x20101;0x00016;mc_feedhold_channel_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5596;0x20101;0x00017;mc_command_clamp_position_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5597;0x20101;0x00018;mc_active_clamp_position_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5598;0x20101;0x00019;mc_active_tool_id_r;NONE;16;false;-;CHANNEL;TASK_HMI
5599;0x20101;0x0001a;mc_active_tool_id_basic_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5600;0x20101;0x0001b;mc_active_tool_id_sister_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5601;0x20101;0x0001c;mc_active_tool_id_variant_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5602;0x20101;0x0001d;mc_active_tool_id_sister_val_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5603;0x20101;0x0001e;mc_active_tool_id_variant_val_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5604;0x20101;0x0001f;mc_message_r;STRING;120;false;-;CHANNEL;TASK_HMI
5605;0x20101;0x00020;mc_stop_conditions_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5606;0x20101;0x00021;mc_frame_active_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5607;0x20101;0x00022;mc_coord_type_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5608;0x20101;0x00023;mc_workpiece_id_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5609;0x20101;0x00024;mc_workpiece_process_id_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5610;0x20101;0x00025;mc_interpreter_id_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5611;0x20101;0x00026;mc_error_message_r;STRING;1330;false;-;CHANNEL;TASK_HMI
5612;0x20101;0x00027;mc_compensation_type_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5613;0x20101;0x00028;mc_1_command_narfib_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5614;0x20101;0x00029;mc_1_command_fmext_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5615;0x20101;0x0002a;mc_1_command_arbut_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5616;0x20101;0x0002b;mc_actual_logical_axes_number_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5617;0x20101;0x0002c;mc_channel_number_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5618;0x20101;0x0002d;mc_zero_offset_file_r;STRING;84;false;-;CHANNEL;TASK_HMI
5619;0x20101;0x0002e;mc_zero_offset_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5620;0x20101;0x0002f;mc_tool_file_r;STRING;84;false;-;CHANNEL;TASK_HMI
5621;0x20101;0x00030;mc_tool_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5622;0x20101;0x00031;mc_clamp_position_file_r;STRING;84;false;-;CHANNEL;TASK_HMI
5623;0x20101;0x00032;mc_clamp_position_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5624;0x20101;0x00033;mc_sda_mds_file_r;STRING;84;false;-;CHANNEL;TASK_HMI
5625;0x20101;0x00034;mc_sda_mds_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5626;0x20101;0x00035;mc_hand_mds_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5627;0x20101;0x00036;mc_interpr_achs_mds_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5628;0x20101;0x00037;mc_interpr_achs_mds_log_ax_nr_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5629;0x20101;0x00038;mc_interpr_achs_mds_log_ax_nr_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5630;0x20101;0x00039;mc_interpr_achs_kw_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5631;0x20101;0x0003a;mc_interpr_achs_kw_log_ax_nr_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5632;0x20101;0x0003b;mc_interpr_achs_kw_log_ax_nr_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5633;0x20101;0x0003c;mc_active_g_functions_r;NONE;80;false;-;CHANNEL;TASK_HMI
5634;0x20101;0x0003d;mc_active_m_functions_r;NONE;52;false;-;CHANNEL;TASK_HMI
5635;0x20101;0x0003e;mc_command_clamp_position_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5636;0x20101;0x0003f;mc_command_execution_mode_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5637;0x20101;0x00040;mc_command_execution_mode_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5638;0x20101;0x00041;mc_active_execution_mode_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5639;0x20101;0x00042;mc_command_start_block_nr_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5640;0x20101;0x00043;mc_command_start_block_nr_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5641;0x20101;0x00044;mc_cmd_bs_distance_prog_start_w;REAL64;8;true;-;CHANNEL;TASK_HMI
5642;0x20101;0x00045;mc_cmd_bs_distance_prog_start_r;REAL64;8;false;-;CHANNEL;TASK_HMI
5643;0x20101;0x00047;mc_ecs_is_on_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5644;0x20101;0x00048;mc_active_ecs_r;NONE;72;false;-;CHANNEL;TASK_HMI
5645;0x20101;0x00049;mc_cmd_bs_type_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5646;0x20101;0x0004a;mc_cmd_bs_covered_distance_w;REAL64;8;true;-;CHANNEL;TASK_HMI
5647;0x20101;0x0004b;mc_cmd_bs_auto_return_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5648;0x20101;0x0004c;mc_cmd_bs_deviation_max_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5649;0x20101;0x0004d;mc_cmd_bs_ext_program_id_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5650;0x20101;0x0004e;mc_cmd_bs_pos_start_type_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5651;0x20101;0x0004f;mc_cmd_bs_pos_start_name_w;STRING;84;true;-;CHANNEL;TASK_HMI
5652;0x20101;0x00050;mc_cmd_bs_pos_start_offset_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5653;0x20101;0x00051;mc_cmd_bs_pos_start_count_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5654;0x20101;0x00052;mc_cmd_bs_pos_end_type_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5655;0x20101;0x00053;mc_cmd_bs_pos_end_name_w;STRING;84;true;-;CHANNEL;TASK_HMI
5656;0x20101;0x00054;mc_cmd_bs_pos_end_offset_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5657;0x20101;0x00055;mc_cmd_bs_pos_end_count_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5658;0x20101;0x00056;mc_cmd_bs_pos_l_start_type_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5659;0x20101;0x00057;mc_cmd_bs_pos_l_start_name_w;STRING;84;true;-;CHANNEL;TASK_HMI
5660;0x20101;0x00058;mc_cmd_bs_pos_l_start_offset_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5661;0x20101;0x00059;mc_cmd_bs_pos_l_start_count_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5662;0x20101;0x0005a;mc_cmd_bs_pos_l_end_type_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5663;0x20101;0x0005b;mc_cmd_bs_pos_l_end_name_w;STRING;84;true;-;CHANNEL;TASK_HMI
5664;0x20101;0x0005c;mc_cmd_bs_pos_l_end_offset_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5665;0x20101;0x0005d;mc_cmd_bs_pos_l_end_count_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5666;0x20101;0x0005e;mc_cmd_bs_intern_block_count_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5667;0x20101;0x0005f;mc_cmd_bs_block_number_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5668;0x20101;0x00060;mc_cmd_bs_block_number_pass_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5669;0x20101;0x00061;mc_cmd_bs_type_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5670;0x20101;0x00062;mc_cmd_bs_covered_distance_r;REAL64;8;false;-;CHANNEL;TASK_HMI
5671;0x20101;0x00063;mc_cmd_bs_auto_return_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5672;0x20101;0x00064;mc_cmd_bs_deviation_max_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5673;0x20101;0x00065;mc_cmd_bs_ext_program_id_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5674;0x20101;0x00066;mc_cmd_bs_pos_start_type_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5675;0x20101;0x00067;mc_cmd_bs_pos_start_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5676;0x20101;0x00068;mc_cmd_bs_pos_start_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5677;0x20101;0x00069;mc_cmd_bs_pos_start_count_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5678;0x20101;0x0006a;mc_cmd_bs_pos_end_type_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5679;0x20101;0x0006b;mc_cmd_bs_pos_end_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5680;0x20101;0x0006c;mc_cmd_bs_pos_end_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5681;0x20101;0x0006d;mc_cmd_bs_pos_end_count_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5682;0x20101;0x0006e;mc_cmd_bs_pos_l_start_type_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5683;0x20101;0x0006f;mc_cmd_bs_pos_l_start_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5684;0x20101;0x00070;mc_cmd_bs_pos_l_start_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5685;0x20101;0x00071;mc_cmd_bs_pos_l_start_count_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5686;0x20101;0x00072;mc_cmd_bs_pos_l_end_type_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5687;0x20101;0x00073;mc_cmd_bs_pos_l_end_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5688;0x20101;0x00074;mc_cmd_bs_pos_l_end_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5689;0x20101;0x00075;mc_cmd_bs_pos_l_end_count_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5690;0x20101;0x00076;mc_cmd_bs_intern_block_count_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5691;0x20101;0x00077;mc_cmd_bs_block_number_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5692;0x20101;0x00078;mc_cmd_bs_block_number_pass_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5693;0x20101;0x00079;mc_cmd_bs_no_hold_at_restart_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5694;0x20101;0x0007a;mc_cmd_bs_no_hold_at_restart_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5695;0x20101;0x0007b;mc_cmd_bs_breakpoint_position_w;REAL64;8;true;-;CHANNEL;TASK_HMI
5696;0x20101;0x0007c;mc_cmd_bs_breakpoint_position_r;REAL64;8;false;-;CHANNEL;TASK_HMI
5697;0x20101;0x0007d;mc_ipo_input_disable_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5698;0x20101;0x0007e;mc_ipo_buf_level;UNS32;4;false;-;CHANNEL;TASK_HMI
5699;0x20101;0x0007f;mc_slope_buf_level;UNS32;4;false;-;CHANNEL;TASK_HMI
5700;0x20101;0x00080;mc_sum_distance_buffer_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5701;0x20101;0x00081;mc_sum_distance_requested_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5702;0x20101;0x00082;mc_interpr_ext_variable_file_w;STRING;256;true;-;CHANNEL;TASK_HMI
5703;0x20101;0x00083;mc_ext_variable_layout_to_plc_w;NONE;0;true;-;CHANNEL;TASK_HMI
5704;0x20101;0x00084;mc_calling_file_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5705;0x20101;0x00085;mc_calling_file_offset_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5706;0x20101;0x00086;mc_active_file_path_nr_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5707;0x20101;0x00087;mc_cmd_abort_block_nr_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5708;0x20101;0x00088;mc_cmd_abort_block_nr_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5709;0x20101;0x00089;mc_contour_visu_grid_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5710;0x20101;0x0008a;mc_contour_visu_grid_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5711;0x20101;0x0008b;mc_contour_rel_curv_error_w;REAL64;8;true;-;CHANNEL;TASK_HMI
5712;0x20101;0x0008c;mc_contour_abs_curv_error_w;REAL64;8;true;-;CHANNEL;TASK_HMI
5713;0x20101;0x0008d;mc_message_r_external_fifo;STRING;120;false;-;CHANNEL;TASK_HMI
5714;0x20101;0x0008e;mc_active_file_path_r;STRING;256;false;-;CHANNEL;TASK_HMI
5715;0x20101;0x0008f;mc_active_file_path_table;NONE;0;true;-;CHANNEL;TASK_HMI
5716;0x20101;0x00090;mc_program_stream_w;STRING;1208;true;-;CHANNEL;TASK_HMI
5717;0x20101;0x00091;mc_active_h_functions_r;NONE;52;false;-;CHANNEL;TASK_HMI
5718;0x20101;0x00092;mc_collision_detected_r;STRING;268;false;-;CHANNEL;TASK_HMI
5719;0x20101;0x00093;mc_cmd_rapid_move_override_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5720;0x20101;0x00094;mc_encryption_key_0;STRING;57;true;-;CHANNEL;TASK_HMI
5721;0x20101;0x00095;mc_encryption_key_1;STRING;57;true;-;CHANNEL;TASK_HMI
5722;0x20101;0x00096;mc_encryption_key_2;STRING;57;true;-;CHANNEL;TASK_HMI
5723;0x20101;0x00097;mc_command_red_speed_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5724;0x20101;0x00098;mc_reduced_speed_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5725;0x20101;0x00099;mc_command_red_speed_zone_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5726;0x20101;0x0009a;mc_reduced_speed_zone_w;BOOLEAN;1;true;-;CHANNEL;TASK_HMI
5727;0x20101;0x0009b;mc_error_message_value_r;STRING;1330;false;-;CHANNEL;TASK_HMI
5728;0x20101;0x0009c;mc_command_block_ignore_r_old;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5729;0x20101;0x0009d;mc_kin_id_step0_r;UNS16;2;false;-;CHANNEL;TASK_HMI
5730;0x20101;0x0009e;mc_kin_trafo_active_step0_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5731;0x20101;0x0009f;mc_pcs_coord_active_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5732;0x20101;0x000a0;mc_mcs_coord_active_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5733;0x20101;0x000a1;mc_imcs_coord_active_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5734;0x20101;0x000a2;mc_collision_count_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5735;0x20101;0x000a3;x_coord_in_pcs1;SGN32;4;false;-;CHANNEL;TASK_HMI
5736;0x20101;0x000a4;vb_tool_wp;SGN32;4;false;-;CHANNEL;TASK_HMI
5737;0x20101;0x000a5;vx;SGN32;4;false;-;CHANNEL;TASK_HMI
5738;0x20101;0x000a6;vy;SGN32;4;false;-;CHANNEL;TASK_HMI
5739;0x20101;0x000a7;mc_set_bp_fileoffset_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5740;0x20101;0x000a8;mc_set_bp_filename_w;STRING;84;true;-;CHANNEL;TASK_HMI
5741;0x20101;0x000a9;mc_set_bp_file_path_nr_w;UNS16;2;true;-;CHANNEL;TASK_HMI
5742;0x20101;0x000aa;mc_enable_bp_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5743;0x20101;0x000ab;mc_disable_bp_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5744;0x20101;0x000ac;mc_delete_bp_w;SGN16;2;true;-;CHANNEL;TASK_HMI
5745;0x20101;0x000ad;mc_state_e_feedhold_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5746;0x20101;0x000ae;mc_fileoffset_next_ncbl_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5747;0x20101;0x000af;mc_cmd_bs_block_nbr_prog_name_w;STRING;84;true;-;CHANNEL;TASK_HMI
5748;0x20101;0x000b0;mc_cmd_bs_block_nbr_prog_name_r;STRING;84;false;-;CHANNEL;TASK_HMI
5749;0x20101;0x000b1;mc_st_valid_r;BOOLEAN;1;false;-;CHANNEL;TASK_HMI
5750;0x20101;0x000b2;mc_st_status_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5751;0x20101;0x000b3;mc_st_turn_r;SGN16;2;false;-;CHANNEL;TASK_HMI
5752;0x20101;0x00101;mcm_active_mode_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5753;0x20101;0x00102;mcm_command_mode_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5754;0x20101;0x00103;mcm_active_r;NONE;8;false;-;CHANNEL;TASK_HMI
5755;0x20101;0x00104;mcm_command_to_mode_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5756;0x20101;0x00105;mcm_command_to_state_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5757;0x20101;0x00106;mcm_command_from_mode_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5758;0x20101;0x00107;mcm_command_from_state_w;SGN32;4;true;-;CHANNEL;TASK_HMI
5759;0x20101;0x00108;mcm_command_parameter_w;STRING;300;true;-;CHANNEL;TASK_HMI
5760;0x20101;0x00109;mcm_active_state_r;SGN32;4;false;-;CHANNEL;TASK_HMI
5761;0x20101;0x0011a;mcm_standby_state_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5762;0x20101;0x0011b;mcm_standby_select_w;NONE;0;true;-;CHANNEL;TASK_HMI
5763;0x20101;0x0011c;mcm_standby_deselect_w;NONE;0;true;-;CHANNEL;TASK_HMI
5764;0x20101;0x0011d;mcm_standby_reset_w;NONE;0;true;-;CHANNEL;TASK_HMI
5765;0x20101;0x0011e;mcm_standby_transition_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5766;0x20101;0x0011f;mcm_standby_parameter_w;STRING;84;true;-;CHANNEL;TASK_HMI
5767;0x20101;0x00133;mcm_automatic_state_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5768;0x20101;0x00134;mcm_automatic_prepare_w;STRING;84;true;-;CHANNEL;TASK_HMI
5769;0x20101;0x00135;mcm_automatic_start_w;NONE;0;true;-;CHANNEL;TASK_HMI
5770;0x20101;0x00136;mcm_automatic_stop_w;NONE;0;true;-;CHANNEL;TASK_HMI
5771;0x20101;0x00137;mcm_automatic_resume_w;NONE;0;true;-;CHANNEL;TASK_HMI
5772;0x20101;0x00138;mcm_automatic_abort_w;NONE;0;true;-;CHANNEL;TASK_HMI
5773;0x20101;0x00139;mcm_automatic_select_w;NONE;0;true;-;CHANNEL;TASK_HMI
5774;0x20101;0x0013a;mcm_automatic_deselect_w;NONE;0;true;-;CHANNEL;TASK_HMI
5775;0x20101;0x0013b;mcm_automatic_clear_w;NONE;0;true;-;CHANNEL;TASK_HMI
5776;0x20101;0x0013c;mcm_automatic_reset_w;NONE;0;true;-;CHANNEL;TASK_HMI
5777;0x20101;0x0013d;mcm_automatic_select_program_w;STRING;84;true;-;CHANNEL;TASK_HMI
5778;0x20101;0x0013e;mcm_automatic_transition_w;UNS32;4;true;-;CHANNEL;TASK_HMI
5779;0x20101;0x0013f;mcm_automatic_parameter_w;STRING;84;true;-;CHANNEL;TASK_HMI
5780;0x20101;0x0014c;mcm_mdi_state_r;UNS32;4;false;-;CHANNEL;TASK_HMI
5781;0x20101;0x0014d;mcm_mdi_prepare_w;STRING;301;true;-;CHANNEL;TASK_HMI
5782;0x20101;0x0014e;mcm_mdi_start_w;NONE;0;true;-;CHANNEL;TASK_HMI
